ID,CHURN,Gender,Status,Children,Est Income,Car Owner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan,LTV
2175,F,F,S,0,93454.3,Y,48.533333,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,1,487.03
2176,T,M,M,0,5745,Y,15.38,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,2,1646.18
2181,F,M,S,2,60095.2,Y,23.313333,1.71,0,116.14,0,Auto,Budget,Standard,117.85,2,2801.32
2182,T,F,M,1,6946.07,N,20,33,0,8.84,0,CH,FreeLocal,Standard,34.61,3,1036.07
2183,F,F,M,2,11234.7,Y,49.046667,0.69,0,112.72,0,CC,Budget,Standard,113.42,1,1222.63
2184,F,M,M,0,12387.6,N,56.173333,0,0,65.93,0,Auto,FreeLocal,Standard,93.85,2,999.07
2185,F,F,M,1,82931.3,N,64.64,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,4,1242.95
2186,F,F,M,2,57483.9,N,44.026667,17.01,0,27.29,0,CH,Budget,Standard,44.3,3,576.63
2188,T,F,S,2,21274,N,45.526667,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,1,555.94
2189,F,F,M,2,28267,N,30.093333,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,4,3799.34
2191,F,F,M,2,36725.1,N,55.793333,8.65,9.22,77,0,CH,Budget,Standard,94.88,4,919.65
2195,T,M,S,1,94188.3,N,57.546667,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,4,350.96
2198,F,F,M,2,91861,Y,41.98,15.32,0,6.74,0,CC,Budget,Standard,22.06,4,312.8
2201,T,F,S,1,12374.9,Y,33.493333,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,3,1963.73
2202,T,F,M,2,69133.9,Y,26.833333,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,1,1007.54
2204,F,F,M,2,84948,Y,29.446667,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,1,472.38
2205,F,F,M,2,30998.8,N,40.96,2.4,0,50.5,0,Auto,Budget,Standard,52.91,1,633.75
2207,F,M,S,0,15924.2,N,14.46,0,0,1.46,0,CH,FreeLocal,Standard,1.46,2,56.43
2211,F,M,M,2,21416.5,N,35.653333,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,4,407.92
2215,F,M,M,2,78554.2,N,16.7,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,3,1032.83
2216,F,F,M,2,38215.9,N,30.886667,0,0,0.97,0,Auto,Budget,Standard,0.97,4,18.12
2217,T,F,M,1,13829.4,N,21,35,0,160.42,0,CC,FreeLocal,Standard,176.61,1,4873.89
2218,F,F,M,2,49745.3,N,47.966667,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,4,279.6
2220,F,F,M,2,88427,N,13.86,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,3,2576.09
2221,F,F,M,2,98003.7,Y,26.273333,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,4,1808.07
2222,T,M,S,0,89142.7,N,53.693333,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,3,163.46
2223,F,F,S,0,74530.8,N,63.086667,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,4,1035.54
2225,T,F,S,0,38000,N,24,39,0,262.91,0,CC,Budget,Standard,265.78,3,6232.23
2230,F,F,M,2,76289.2,N,48.206667,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,4,1076.64
2232,T,M,M,1,66931.9,N,63.933333,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,1,159.46
2233,F,M,M,2,9309.57,Y,25.44,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,1,2057.42
2234,T,F,M,1,32962.6,N,23,59,0,26.78,0,Auto,FreeLocal,Intnl_discount,48.08,1,1039.86
2235,T,F,S,0,42000,N,24,43,0,154.77,0,CC,Budget,Intnl_discount,168.28,4,3446.56
2236,T,F,S,0,43000,N,21,42,0,61.44,0,CC,Budget,Standard,65.79,3,1609.33
2237,T,F,S,2,42000,N,22,45,0,35.73,0,Auto,Budget,Standard,41.78,3,1118.36
2238,F,F,S,0,77726.4,N,56.72,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,2,244.36
2239,T,F,S,2,37000,N,23,29,2.22,38.18,0,CC,FreeLocal,Standard,62.95,3,1487.19
2240,T,F,S,1,2800.68,N,45.673333,28.45,0,106.3,0,CC,Budget,Standard,134.75,4,1517.61
2243,F,F,M,2,90271.6,N,44.926667,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,3,1230.8
2247,F,F,M,2,64816.6,Y,31.126667,21,0,6.87,0,CC,Budget,Standard,27.87,4,450.79
2248,F,F,M,2,98217.1,N,44.98,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,3,547.22
2251,T,F,S,0,15989.3,N,61.693333,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,2,251.39
2252,F,M,M,1,92148.5,Y,28,4,0,100.9,0,CC,Budget,Intnl_discount,113.68,2,2362.41
2253,F,M,M,0,96681,Y,19.76,5,7.66,40.92,0,CC,Budget,Standard,73.76,2,1813.72
2254,F,M,S,0,62705.9,Y,33,7,0,6.81,0,CC,FreeLocal,Intnl_discount,33.44,2,571.23
2255,F,M,S,0,80221.2,N,29.026667,0.91,0,49.56,0,Auto,FreeLocal,Standard,50.48,2,950.14
2256,F,M,S,0,84479.2,N,33,9,0,43.01,0,CC,FreeLocal,Standard,56.23,2,902.35
2257,T,M,S,1,84978.1,N,21.64,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,1,2118.02
2258,T,F,M,2,36647.9,N,49.986667,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,1,1260.09
2259,T,F,S,0,64319.2,N,41.226667,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1,519.9
2260,F,F,S,1,73338,N,48.246667,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,4,346.1
2261,T,F,S,0,433.74,N,60.746667,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,2,365.34
2262,F,F,M,2,16962.2,N,45.36,18.6,0,8.96,0,CC,Budget,Standard,27.57,1,309.77
2264,F,M,M,2,10708.3,N,26.026667,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,4,3130.81
2267,T,F,M,0,2031.61,N,20.3,21.64,0,87.4,0,CC,Budget,Standard,109.04,2,2757.67
2270,F,F,S,2,16938.5,N,70,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,1,181.41
2273,F,F,M,0,55221,N,55,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,1,148.47
2274,F,F,M,1,8073.11,N,52,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,2,898.93
2275,F,M,M,1,95448.6,Y,53.68,24.24,0,5.21,0,CH,Budget,Standard,29.46,4,326.7
2276,T,M,S,1,24141.5,Y,17.006667,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,1,3968.21
2277,F,M,S,2,63152.6,Y,63.173333,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,3,622.29
2279,F,M,S,2,72084.7,N,55.64,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,3,407.61
2280,F,F,S,0,42760.5,N,42,13.47,0,40.23,0,CC,Budget,Standard,53.7,2,757.34
2281,F,F,S,1,49072,N,43,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,3,405
2282,F,F,M,0,27371.8,Y,46,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,4,1681.18
2285,T,M,M,0,71472.9,N,41.913333,16.02,0,114.2,0,CH,Budget,Standard,130.22,3,1669.29
2286,F,F,M,0,95405.7,N,46,7.74,0,6.21,0,CC,Budget,Standard,13.96,2,180.97
2287,F,F,S,0,95786.8,Y,47,21.33,0,87.46,0,CC,Budget,Standard,108.79,3,1231.05
2289,T,M,S,0,90321.6,N,55.113333,0.87,0,11.52,0,CH,FreeLocal,Intnl_discount,12.39,4,110.72
2290,T,M,S,0,90478.6,N,54.553333,18.02,0,136.47,0,CC,FreeLocal,Standard,154.49,3,1464.95
2291,F,F,M,2,56187,N,48,8.09,0,13.74,0,CH,Budget,Standard,21.83,2,260.75
2294,T,F,S,1,32098,N,24.393333,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,1,4963.53
2300,F,M,M,2,53010.8,N,18.84,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,1,1717.05
2301,F,M,M,1,75004.5,N,64.8,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,4,468.16
2304,F,M,M,0,19749.3,N,60.366667,20.22,0,13.94,0,CC,Budget,Standard,34.17,4,303.16
2305,F,M,S,1,57626.9,Y,43.906667,9.38,0,38.96,0,CC,Budget,Standard,48.35,3,563.86
2306,F,M,M,2,20078,N,32.846667,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,1,271.64
2307,F,F,M,2,47902,N,26.033333,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,3,1496.95
2308,T,M,M,1,7545.96,Y,16.753333,22.39,0,178.36,0,CC,Budget,Standard,200.75,1,6700.09
2312,T,M,S,2,89459.9,N,53.28,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,4,403.73
2315,T,F,S,1,13576.5,N,39.426667,14.83,0,25.66,0,CC,Budget,Standard,40.49,1,597.55
2317,F,F,M,2,42031.8,N,50.753333,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,2,579.6
2322,T,M,S,2,43634.5,N,21.78,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,3,3685.04
2326,T,F,S,1,13109.1,N,62.606667,22.38,0,40.48,0,Auto,Budget,Standard,62.87,2,492.09
2327,T,M,S,1,92647.5,N,56.046667,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,4,342.98
2328,T,F,S,2,21021.6,Y,62.753333,3.75,0,11.19,0,CC,Budget,Standard,14.95,3,130.86
2329,T,M,S,0,74460.7,Y,55.34,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,1,1965.59
2331,T,F,S,2,28787.4,N,41.666667,27.97,0,58.09,0,Auto,Budget,Standard,86.06,1,991.54
2334,F,M,M,1,13091.6,N,59.126667,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,4,435.19
2337,F,F,M,2,62061.8,Y,45.92,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,2,933.65
2338,T,F,M,1,20550.9,Y,22.12,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,1,1982.14
2341,F,M,M,2,1765.41,N,18.766667,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,4,1533.77
2342,T,F,S,2,19131.1,N,56.186667,22.15,0,34.91,0,Auto,Budget,Standard,57.07,3,503.92
2347,T,M,S,2,43634.5,N,21.78,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,1,3436.8
2351,T,F,S,1,13109.1,N,62.606667,22.38,0,40.48,0,Auto,Budget,Standard,62.87,2,571.86
2352,T,M,S,1,92647.5,N,56.046667,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,1,281.8
2353,T,F,S,2,21021.6,Y,62.753333,3.75,0,11.19,0,CC,Budget,Standard,14.95,4,128.24
2354,T,M,S,0,74460.7,Y,55.34,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,3,2007.84
2356,T,F,S,2,28787.4,N,41.666667,27.97,0,58.09,0,Auto,Budget,Standard,86.06,4,1112.91
2359,F,M,M,1,13091.6,N,59.126667,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,2,395.97
2362,F,F,M,2,62061.8,Y,45.92,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,4,910.77
2363,T,F,M,1,20550.9,Y,22.12,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,4,1946.82
2366,F,M,M,2,1765.41,N,18.766667,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,4,1240.14
2367,T,F,S,2,19131.1,N,56.186667,22.15,0,34.91,0,Auto,Budget,Standard,57.07,4,580.52
2371,F,F,S,2,6440.46,Y,41,22.66,0,27.2,0,CH,Budget,Standard,49.86,4,661.7
2372,F,M,M,1,63900.9,N,28.333333,8.36,0,39.04,0,CC,Budget,Standard,47.4,2,934.43
2373,F,M,M,2,28766.9,N,46.84,6.11,0,58.08,0,CC,Budget,Standard,64.2,1,779.9
2377,F,M,S,0,72928.2,N,38.733333,7.45,0,196.22,0,CC,Budget,Standard,203.67,2,2694.06
2378,F,M,M,2,91272.2,Y,25.033333,26.99,0,13.01,0,CC,FreeLocal,Standard,40,2,908.33
2383,F,F,S,0,73228.3,N,43,22.47,0,28.11,0,Auto,Budget,Standard,50.58,2,592.7
2386,T,M,M,1,64792.3,N,52.146667,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,4,500.67
2388,T,F,S,0,93322.1,Y,40.313333,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1,480.83
2391,F,M,M,2,49910.7,Y,51.52,27.42,0,23.72,0,CC,Budget,Standard,51.14,3,498.56
2392,T,M,M,0,76161.4,Y,44.573333,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,1,481.11
2393,F,F,M,2,55860,Y,14.573333,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,1,1061.62
2400,F,M,M,2,57360.8,Y,53.253333,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,1,635.43
2401,T,M,M,0,92414.7,Y,45.513333,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,3,522.45
2403,T,F,S,2,14578.8,Y,60.933333,11.91,0,95.1,0,Auto,Budget,Standard,107.02,2,880.49
2404,F,F,M,2,87578.2,Y,53.366667,0.29,0,22.15,0,CC,Budget,Standard,22.44,3,219.13
2405,F,F,M,2,86695.4,N,13.906667,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,1,2219.55
2409,F,F,M,0,77000,N,42,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,2,1479.41
2410,F,M,M,1,2067.82,N,47.853333,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,4,978.05
2413,F,M,M,2,30665.2,Y,22.88,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,1,1970.84
2414,F,F,M,1,83287,Y,52,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,1,357.46
2415,F,F,M,1,98680.4,Y,48,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,3,273.71
2416,T,M,M,1,65619.7,Y,52.646667,13.56,0,144.66,0,CC,Budget,Standard,158.22,2,1739.07
2417,F,F,M,1,95620.3,Y,52.646667,10.91,0,93.61,0,CC,Budget,Standard,104.53,3,1140
2418,F,F,S,0,85275,N,62,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,1,1564.99
2419,F,F,M,1,66921.4,Y,70,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,4,195.58
2420,F,F,M,1,98453.6,Y,61,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,2,238.3
2422,F,F,S,2,57420,Y,52,25.18,0,252.53,1,Auto,Budget,Standard,277.72,3,3076.17
2423,T,M,M,0,70000,N,55,3.93,3.73,26.69,1,CH,FreeLocal,Standard,34.35,1,311.64
2424,F,M,M,2,47639.1,N,41,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,2,740.51
2427,T,F,S,0,39461,N,22.226667,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,1,3197.48
2428,F,M,M,1,47371,Y,54.96,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4,2852.45
2429,F,F,S,0,89813.6,N,12.846667,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,166.18,4,6888.09
2431,T,M,S,1,16432.1,Y,20.92,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,1,2801.18
2434,T,F,S,1,540.4,Y,39.213333,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,2,275.71
2436,F,F,M,2,80087.7,N,41.92,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,3,435.91
2437,F,F,M,2,59691.3,N,38.04,21.94,0,256.7,0,CC,Budget,Standard,278.65,4,3702.65
2438,T,F,S,2,11251.1,Y,41,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,2,1937.58
2442,F,F,S,2,93559.1,N,57.62,1.52,0,29.9,0,CC,Budget,Standard,31.42,4,320.25
2443,T,F,S,2,3416.62,Y,22.76,18.97,0,104.73,0,CC,Budget,Standard,123.7,3,2834.74
2444,F,F,D,1,93454.3,Y,48.533333,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,4,459.04
2445,T,M,M,0,5745,Y,15.38,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,1,1716.74
2451,T,F,M,1,13829.4,N,24,45,0,8.84,0,CH,FreeLocal,Standard,34.61,1,818.42
2452,F,F,M,2,11234.7,Y,49.046667,0.69,0,112.72,0,CC,Budget,Standard,113.42,4,1229.13
2454,F,F,M,1,82931.3,N,64.64,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,1,1076.41
2455,F,F,M,2,57483.9,N,44.026667,17.01,0,27.29,0,CH,Budget,Standard,44.3,3,512.87
2457,T,F,S,2,21274,N,45.526667,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,3,525.96
2458,F,F,M,2,28267,N,30.093333,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,2,4158.6
2460,F,F,M,2,36725.1,N,55.793333,8.65,9.22,77,0,CH,Budget,Standard,94.88,2,858.58
2464,T,M,S,1,94188.3,N,57.546667,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,4,408.67
2467,F,F,M,2,91861,Y,41.98,15.32,0,6.74,0,CC,Budget,Standard,22.06,3,269.5
2470,T,F,S,1,12374.9,Y,33.493333,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,3,1841.52
2471,F,F,M,2,69133.9,Y,26.833333,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,4,948.97
2473,F,F,M,2,84948,Y,29.446667,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,1,416.07
2474,F,F,M,2,30998.8,N,40.96,2.4,0,50.5,0,Auto,Budget,Standard,52.91,4,640.16
2480,F,M,M,2,21416.5,N,35.653333,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,3,413.15
2484,F,M,S,0,78554.2,N,16.7,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,2,1152.38
2485,F,F,M,2,38215.9,N,30.886667,0,0,0.97,0,Auto,Budget,Standard,0.97,2,17.06
2486,T,F,M,1,30000,N,21,33,0,160.42,0,CC,FreeLocal,Standard,176.61,1,4288.18
2487,F,F,M,2,49745.3,N,47.966667,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,2,276.86
2489,F,F,M,2,88427,N,13.86,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,1,2721.84
2490,F,F,M,2,98003.7,Y,26.273333,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,2,1642.41
2491,T,M,S,0,89142.7,N,53.693333,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,3,153.57
2492,F,F,S,0,74530.8,N,63.086667,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,4,1190.86
2494,T,F,S,0,41000,N,22,28,0,262.91,0,CC,Budget,Standard,265.78,1,6820.58
2499,F,F,M,2,76289.2,N,48.206667,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,3,1053.21
2501,T,M,M,1,66931.9,N,63.933333,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,1,131.14
2502,F,M,S,0,9309.57,Y,25.44,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,2,2452.5
2503,T,F,M,1,32962.6,N,24,25.77,0,26.78,0,Auto,FreeLocal,Intnl_discount,48.08,3,987.94
2504,T,F,S,0,42000,N,21,39,0,154.77,0,CC,Budget,Intnl_discount,168.28,3,4231.67
2505,T,F,S,0,39000,N,22,59,0,61.44,0,CC,Budget,Standard,65.79,1,1728.8
2506,T,F,S,2,42000,N,20,43,0,35.73,0,Auto,Budget,Standard,41.78,1,1167.61
2507,F,F,D,1,77726.4,N,56.72,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,3,238.74
2508,T,F,S,2,35089,N,18,42,2.22,38.18,0,CC,FreeLocal,Standard,62.95,3,1920.11
2509,T,F,S,1,2800.68,N,45.673333,28.45,0,106.3,0,CC,Budget,Standard,134.75,1,1588.07
2512,F,F,M,2,90271.6,N,44.926667,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,3,1346.7
2516,F,F,M,2,64816.6,Y,31.126667,21,0,6.87,0,CC,Budget,Standard,27.87,4,529.66
2517,F,F,M,2,98217.1,N,44.98,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,1,510.05
2520,T,F,S,0,15989.3,N,61.693333,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,2,281.55
2526,F,M,S,1,84978.1,N,21.64,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,2,2376.58
2527,F,F,M,2,36647.9,N,49.986667,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,4,1097.45
2528,T,F,S,0,64319.2,N,41.226667,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1,485.72
2529,T,F,S,1,73338,N,48.246667,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,1,351.15
2530,T,F,S,0,433.74,N,60.746667,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,3,353.47
2531,F,F,M,2,16962.2,N,45.36,18.6,0,8.96,0,CC,Budget,Standard,27.57,2,326.51
2533,F,M,M,2,10708.3,N,26.026667,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,2,2799.68
2536,T,F,M,0,2031.61,N,20.3,21.64,0,87.4,0,CC,Budget,Standard,109.04,4,3049.6
2539,F,F,S,2,16938.5,N,42,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,4,270.25
2542,F,F,M,0,55221,N,46,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,4,172.93
2543,F,F,M,1,8073.11,N,47,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,4,936.28
2544,F,M,M,0,95448.6,Y,53.68,24.24,0,5.21,0,CH,Budget,Standard,29.46,3,279.1
2545,T,M,S,1,24141.5,Y,17.006667,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,4,4333.16
2546,F,M,S,2,63152.6,Y,63.173333,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,4,533.49
2548,F,M,S,2,72084.7,N,55.64,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,1,382.14
2549,F,F,S,0,42760.5,N,48,13.47,0,40.23,0,CC,Budget,Standard,53.7,4,573.77
2550,F,F,S,1,49072,N,52.646667,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,2,341.77
2551,F,F,M,0,27371.8,Y,62,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,2,1207.2
2554,T,M,M,1,71472.9,N,41.913333,16.02,0,114.2,0,CH,Budget,Standard,130.22,1,1543.5
2555,F,F,M,0,95405.7,N,62,7.74,0,6.21,0,CC,Budget,Standard,13.96,3,130.92
2556,F,F,S,0,95786.8,Y,41,21.33,0,87.46,0,CC,Budget,Standard,108.79,2,1316.66
2558,T,M,S,0,90321.6,N,55.113333,0.87,0,11.52,0,CC,FreeLocal,Intnl_discount,12.39,4,122.39
2559,T,M,S,0,90478.6,N,54.553333,18.02,0,136.47,0,CH,FreeLocal,Standard,154.49,4,1537.41
2560,F,F,M,2,56187,N,43,8.09,0,13.74,0,CH,Budget,Standard,21.83,3,272.61
2563,T,F,S,1,35000,N,24.393333,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,2,4900.12
2565,F,M,M,0,9780.66,N,24.546667,2.8,7.27,11.32,1,CC,FreeLocal,Standard,21.39,2,499.7
2569,F,M,M,2,53010.8,N,18.84,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,3,1647.47
2570,F,M,M,0,75004.5,N,64.8,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,1,456.33
2573,F,M,M,0,19749.3,N,60.366667,20.22,0,13.94,0,CC,Budget,Standard,34.17,2,324.43
2574,F,M,S,1,57626.9,Y,43.906667,9.38,0,38.96,0,CC,Budget,Standard,48.35,3,545.55
2575,F,M,S,0,20078,N,32.846667,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,2,276.43
2576,F,F,M,2,47902,N,26.033333,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,2,1529.56
2577,T,M,M,1,7545.96,Y,16.753333,22.39,0,178.36,0,CC,Budget,Standard,200.75,2,6381.49
2581,T,M,S,2,89459.9,N,53.28,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,4,379.2
2584,T,F,S,1,13576.5,N,39.426667,14.83,0,25.66,0,CC,Budget,Standard,40.49,3,564.43
2586,F,F,M,2,42031.8,N,50.753333,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,1,598.11
2591,T,M,S,2,43634.5,N,21.78,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,3,3686.69
2595,T,F,S,1,13109.1,N,62.606667,22.38,0,40.48,0,Auto,Budget,Standard,62.87,3,583.91
2596,T,M,S,1,92647.5,N,56.046667,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,4,322.95
2597,T,F,S,2,21021.6,Y,62.753333,3.75,0,11.19,0,CC,Budget,Standard,14.95,3,137.41
2598,T,M,S,0,74460.7,Y,55.34,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,1,1930.14
2599,F,F,M,1,43894.5,N,40.18,29.28,0,40.38,0,CC,FreeLocal,Intnl_discount,69.67,2,1033.45
2600,T,F,S,2,28787.4,N,41.666667,27.97,0,58.09,0,Auto,Budget,Standard,86.06,4,1191.26
2601,F,F,S,1,94278.7,Y,53.12,26.68,0,9.67,0,CC,FreeLocal,Standard,36.35,1,354.53
2602,F,F,M,0,83900.2,N,45.04,28.21,0,8.62,0,CC,FreeLocal,Intnl_discount,36.83,1,477.98
2603,F,M,M,1,13091.6,N,59.126667,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,2,349.59
2604,F,F,M,0,91708.4,N,37.293333,17.21,0,31.55,0,CH,Budget,Intnl_discount,48.77,3,757.69
2605,F,F,S,0,64335,Y,19.066667,17,0,137.33,2,CC,FreeLocal,Standard,154.34,1,4714.88
2606,F,F,M,2,62061.8,Y,45.92,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,4,936.74
2607,T,F,M,1,20550.9,Y,22.12,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,2,2133.51
2608,F,F,S,0,76142,N,32.02,28.42,0,84.1,0,CC,FreeLocal,Standard,112.53,2,1762.72
2609,F,F,M,1,46513.5,N,30.053333,17.06,0,41.71,2,Auto,Budget,Standard,58.78,2,947.39
2610,F,M,S,1,1765.41,N,18.766667,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,2,1462.6
2611,T,F,S,2,19131.1,N,56.186667,22.15,0,34.91,0,Auto,Budget,Standard,57.07,4,497.85
2612,F,F,S,0,98716.3,N,55.66,20.97,8.23,13.92,0,CC,FreeLocal,Standard,43.13,1,389.39
2613,F,F,S,2,38280,N,33.74,11.64,0,74.97,0,Auto,FreeLocal,Intnl_discount,86.61,2,1522.38
